topicName,topicID,focusValue,parentName,parentID
柔性制造,20082337,20,制造业,19551606
柔性制造,20082337,20,生产管理,19669345
PLM,19680063,355,制造业,19551606
传统制造业,19755953,307,制造业,19551606
产业链,19647749,1296,制造业,19551606
流程制造,19589392,44,制造业,19551606
流程制造,19589392,44,流程管理,19596840
微软Dynamics（微软CRM&amp;ERP）,19850808,255,奢侈品行业,19648536
微软Dynamics（微软CRM&amp;ERP）,19850808,255,企业管理软件,19643195
微软Dynamics（微软CRM&amp;ERP）,19850808,255,汽车行业,19585985
微软Dynamics（微软CRM&amp;ERP）,19850808,255,客户服务,19608071
微软Dynamics（微软CRM&amp;ERP）,19850808,255,制造业,19551606
微软Dynamics（微软CRM&amp;ERP）,19850808,255,服装行业,19661178
微软Dynamics（微软CRM&amp;ERP）,19850808,255,企业应用,19576778
微软Dynamics（微软CRM&amp;ERP）,19850808,255,零售管理,19762720
微软Dynamics（微软CRM&amp;ERP）,19850808,255,仓管物流运输类,19965527
微软Dynamics（微软CRM&amp;ERP）,19850808,255,零售行业,19594894
微软Dynamics（微软CRM&amp;ERP）,19850808,255,微软（Microsoft）,19551667
微软Dynamics（微软CRM&amp;ERP）,19850808,255,商业智能（BI）,19564751
微软Dynamics（微软CRM&amp;ERP）,19850808,255,CRM,19564567
微软Dynamics（微软CRM&amp;ERP）,19850808,255,医疗行业,19621799
微软Dynamics（微软CRM&amp;ERP）,19850808,255,电子商务,19550780
微软Dynamics（微软CRM&amp;ERP）,19850808,255,客户管理,19567278
空中客车（Airbus）,19552801,4724,航空,19559460
空中客车（Airbus）,19552801,4724,航空工业,19904542
空中客车（Airbus）,19552801,4724,飞行器制造,19720022
中航工业,19909422,1337,中央企业,19588891
中航工业,19909422,1337,航空工业,19904542
波音（Boeing）,19560527,5483,航空,19559460
波音（Boeing）,19560527,5483,航空工业,19904542
波音（Boeing）,19560527,5483,美国公司,19793675
波音（Boeing）,19560527,5483,飞行器制造,19720022
波音（Boeing）,19560527,5483,民航,19559529
中国航发,20059753,268,中央企业,19588891
中国航发,20059753,268,航空工业,19904542
中国航发,20059753,268,航空发动机,19559454
中国航发,20059753,268,中国科技公司,20005430
液压,19757456,949,机械,19564870
机械加工,19651943,2005,机械工程,19672149
机械加工,19651943,2005,材料加工,19829011
机械加工,19651943,2005,机械,19564870
机械制造,19586285,43928,机械,19564870
微机电系统（MEMS）,19570423,1696,机械,19564870
流体机械,20048205,179,机械,19564870
发动机,19577780,15647,机械,19564870
工程机械,19686447,1273,中联重科,19752147
工程机械,19686447,1273,机械,19564870
制造工艺,19627498,6593,机械,19564870
制造工艺,19627498,6593,机械制造,19586285
机械设计,19589176,66556,机械专业,19670893
机械设计,19589176,66556,机械,19564870
紧固件,19674692,203,机械,19564870
机械原理,19773111,942,机械,19564870
机械原理,19773111,942,原理,19808471
煤矿,19595690,652,矿业,19630334
采矿工程,19692899,407,矿业,19630334
洗煤,20015250,50,矿业,19630334
洗煤,20015250,50,采矿,19595694
无线电,19622476,5356,电磁波,19667039
无线电,19622476,5356,电子,19573169
无线电,19622476,5356,无线通信,19608189
电子工程师,19646315,18515,电子,19573169
电子工程师,19646315,18515,工程师,19650271
电子工程师,19646315,18515,电子工程（EE）,19944032
半导体,19557452,10459,电子,19573169
半导体,19557452,10459,电子工程（EE）,19944032
微电子,19579527,9733,电子技术,19833852
微电子,19579527,9733,电子,19573169
电子与信息工程,19900900,173,电子,19573169
电子学,19835831,817,电子,19573169
NVH,20003721,1386,汽车制造,19587257
NVH,20003721,1386,汽车设计,19593808
电力谐波,19859437,293,电力,19565142
电力设备,19820355,613,电力,19565142
发电,19607737,1455,电力系统,19769482
发电,19607737,1455,电力,19565142
用电,19742736,148,电力系统,19769482
用电,19742736,148,电力,19565142
电力传输,19593899,6078,电力系统,19769482
电力传输,19593899,6078,电力,19565142
特高压,19598128,665,电力传输,19593899
特高压,19598128,665,电力,19565142
特高压,19598128,665,高电压与绝缘技术,19696703
电池,19555765,11587,电力,19565142
电力系统,19769482,10480,电气工程及其自动化专业,19675907
电力系统,19769482,10480,电力,19565142
电网,19600175,16639,电力,19565142
配电,19906463,1225,电力系统,19769482
配电,19906463,1225,电力,19565142
中国电建,19755177,534,中央企业,19588891
中国电建,19755177,534,电力,19565142
变电,19906476,242,电力,19565142
炼钢,19878382,123,钢铁工业,19596237
军火业,19839114,346,行业分类,19570872
军火业,19839114,346,军事工业,19794980
军工产业,19796082,449,军事工业,19794980
军工技术,19696455,408,军事工业,19794980
火工品,20013679,129,军事工业,19794980
故障,19573288,28,维修,19595619
中国制造2025,20045901,923,中国制造,19551618
水产,19564990,943,渔业,19924279
定制出版,19649469,64,出版,19614893
编辑出版,19663435,872,出版,19614893
自出版,19668618,123,出版,19614893
麦读,19690619,45,阅读,19550564
麦读,19690619,45,出版,19614893
麦读,19690619,45,法律,19550874
自费出版,19700172,90,出版,19614893
图书出版,19599498,1884,出版,19614893
图书出版,19599498,1884,出版业,19553766
数字出版,19597477,1214,出版,19614893
桌面出版,19623779,60,出版,19614893
中华书局,19696195,440,出版,19614893
中华书局,19696195,440,出版社,19571494
中华书局,19696195,440,出版业,19553766
音乐出版,19805468,58,出版,19614893
独立出版,19613692,268,出版,19614893
出版业,19926109,11850,文化产业,19612883
出版业,19926109,11850,传统行业,19588243
出版业,19926109,11850,传媒行业,19607792
出版业,19926109,11850,出版,19614893
新闻出版,19643290,123,出版,19614893
数字出版在线,19768879,91,出版,19614893
数字出版在线,19768879,91,数字出版,19597477
众筹出版,19924275,119,出版,19614893
新经典,20074721,87,公司,19550225
新经典,20074721,87,出版,19614893
图书境外出版,19875024,87,出版,19614893
杂志出版,19663611,98,出版,19614893
印刷,19551361,20835,出版,19614893
展览馆,19676313,52,展览,19626425
展览馆,19676313,52,公共建筑,19822338
橡皮鸭（艺术品）,19837344,112,展览,19626425
展览会,19552699,103,传统媒体,19552172
展览会,19552699,103,展览,19626425
为美好世界献上祝福,20041572,686,ACG,19554781
为美好世界献上祝福,20041572,686,日本动画,19573493
为美好世界献上祝福,20041572,686,动漫,19591985
为美好世界献上祝福,20041572,686,轻小说,19628298
萌战,20030595,429,动漫,19591985
动漫考究,19889797,162,动漫,19591985
动画音乐（Anisong）,19741068,278,动漫,19591985
动画音乐（Anisong）,19741068,278,二次元音乐,20070801
动画音乐（Anisong）,19741068,278,纯音乐,19636989
动漫会展,19607290,1986,动漫,19591985
动漫会展,19607290,1986,会展,19563941
AnimeTamashii,20043774,318,电子杂志,19552693
AnimeTamashii,20043774,318,动漫,19591985
动漫行业,19628203,12174,行业分类,19570872
动漫行业,19628203,12174,动漫,19591985
动漫角色,20032916,144,动漫,19591985
动漫产业,19670826,2012,影视,19554706
动漫产业,19670826,2012,动漫,19591985
路人女主的养成方法,20014830,2460,日本动画,19573493
路人女主的养成方法,20014830,2460,动漫,19591985
路人女主的养成方法,20014830,2460,轻小说,19628298
动漫周边,19611611,6055,动漫,19591985
动漫周边,19611611,6055,ACG 产业,19620034
美国动漫,19670824,394898,美国文化,19569781
美国动漫,19670824,394898,动漫,19591985
动漫评析,19640238,15158,艺术评论,19649692
动漫评析,19640238,15158,动漫,19591985
剑风传奇,20042541,1739,奇幻,19566543
剑风传奇,20042541,1739,动漫,19591985
剑风传奇,20042541,1739,日本漫画,19560939
萌星,19917484,28,卡通,19551640
萌星,19917484,28,动漫,19591985
萌星,19917484,28,卡通形象,19555438
月色真美,20079941,713,动漫,19591985
中国动漫,19573998,14803,动漫,19591985
中国动漫,19573998,14803,国产,19582468
动漫推荐,19665348,9303,推荐,19551728
动漫推荐,19665348,9303,动漫,19591985
日本动漫,19564189,115517,动漫,19591985
新闻业,19561123,7476,传媒行业,19607792
新闻业,19561123,7476,媒体,19550415
传媒集团,19737214,48,传媒行业,19607792
广播电视,19616469,11643,影视,19554706
广播电视,19616469,11643,传媒行业,19607792
媒体行业,19603027,326,传媒行业,19607792
影视公司,19596171,907,公司,19550225
影视公司,19596171,907,影视产业,19841722
电影产业,19590657,1127936,电影,19550429
电影产业,19590657,1127936,娱乐产业,19913016
电影产业,19590657,1127936,影视产业,19841722
电影产业,19590657,1127936,行业分类,19570872
时代出版,19851186,53,出版社,19571494
时代出版,19851186,53,出版业,19553766
电子出版业,19575511,108,出版业,19553766
图书发行,19664051,71,销售,19564165
图书发行,19664051,71,出版业,19553766
出版商,19569712,165,出版业,19553766
出版社,19571494,2975,图书出版,19599498
出版社,19571494,2975,出版业,19553766
物流公司,19556122,19569,公司,19550225
物流公司,19556122,19569,物流,19612109
食品运输,20019924,54,物流,19612109
食品运输,20019924,54,食品工艺,19810457
仓库,19647608,406,物流,19612109
仓库,19647608,406,供应链,19580451
电子商务物流,19661760,12974,电商供应链,20064119
电子商务物流,19661760,12974,物流,19612109
快递,19557056,14954,物流,19612109
仓储,19602739,1016,仓库,19647608
仓储,19602739,1016,物流,19612109
冷链物流,19695330,1067,物流,19612109
商业媒体,19553110,508,商业,19555457
商业人物,20047395,294,商业,19555457
商业书籍,19801109,491,商业,19555457
商业模式,19553370,1558526,商业,19555457
贸易,19574657,5559,商业,19555457
商业分析,19589322,5361,商业,19555457
商业组织,20047487,298,商业,19555457
商业周期,20047490,61,商业,19555457
商业环境,19669145,394,商业,19555457
商业法律,20047495,336,商业,19555457
创业,19550560,7615062,商业,19555457
商业史,19742186,183,商业,19555457
商业教育,19570899,451,商业,19555457
管理,19553265,68022,商业,19555457
海乘,20074264,280,餐饮,19557025
海乘,20074264,280,服务,19578485
海乘,20074264,280,服务员,19697869
海乘,20074264,280,乘务员,19671269
海乘,20074264,280,出国,19554995
海乘,20074264,280,旅行,19551556
海乘,20074264,280,邮轮,19643152
海乘,20074264,280,海洋,19622472
乘务员,19671269,604,服务员,19697869
咨询行业入门,19687016,349,咨询行业,19570022
艾瑞咨询,19697023,554,咨询行业,19570022
艾瑞咨询,19697023,554,咨询公司,19611902
艾瑞咨询,19697023,554,数据统计,19559921
咨询公司,19611902,16779,咨询行业,19570022
游戏产业,19600554,17199,娱乐产业,19913016
游戏产业,19600554,17199,游戏,19550994
限韩令,20066922,1690,韩国,19553727
限韩令,20066922,1690,娱乐产业,19913016
茶馆,19559230,1654,茶,19559231
茶馆,19559230,1654,餐饮业,19610023
甜品店,20009514,1732,餐饮业,19610023
咖啡馆,19552189,41482,咖啡,19551387
咖啡馆,19552189,41482,餐饮业,19610023
自助餐,19658124,5224,餐饮业,19610023
快餐,19628937,4964,日常饮食,19608451
快餐,19628937,4964,餐饮业,19610023
快餐行业,19786710,1429,餐饮业,19610023
连锁餐饮,19665024,11704,餐饮业,19610023
奶茶店,19661030,7651,商店,19627801
奶茶店,19661030,7651,餐饮业,19610023
外卖,19584526,11713,网络订餐,19569841
外卖,19584526,11713,餐饮业,19610023
旧闻,20024352,29,新闻,19551086
热门新闻,19550613,22991,新闻,19551086
热门新闻,19550613,22991,新闻事件,19800200
热门新闻,19550613,22991,时事新闻,19605356
社会时事,20072490,776,新闻,19551086
社会时事,20072490,776,时事新闻,19605356
报道,19569809,89,新闻,19551086
新闻采编与制作,19674578,347,新闻,19551086
新闻调查,19787637,249,新闻,19551086
朋友圈热门话题,20010121,1904,新闻,19551086
朋友圈热门话题,20010121,1904,新闻事件,19800200
朋友圈热门话题,20010121,1904,热门话题,19607535
朋友圈热门话题,20010121,1904,微信朋友圈,19732011
八卦新闻,19550865,36025,新闻,19551086
八卦新闻,19550865,36025,娱乐圈,19555619
网络新闻,19618294,146,新闻,19551086
英文新闻,19964336,460,新闻,19551086
英文新闻,19964336,460,英语,19553528
新闻解读,19859181,263,新闻,19551086
热门话题,19607535,3414,新闻,19551086
新闻道德,20071288,46,新闻,19551086
新闻道德,20071288,46,道德,19553217
新闻道德,20071288,46,职业道德,19588619
新闻道德,20071288,46,媒体,19550415
新闻事件,19800200,13707,新闻,19551086
丑闻,19625344,449,新闻,19551086
深度报道,19596271,237,新闻,19551086
新闻报道,19751155,327,新闻,19551086
于欢案,20076823,5791,新闻,19551086
于欢案,20076823,5791,犯罪,19571583
于欢案,20076823,5791,刑事案件,19641605
于欢案,20076823,5791,聊城,19845304
记者,19552090,35978,新闻,19551086
记者,19552090,35978,媒体从业者,19604143
调查类报道,19810329,87,新闻,19551086
普利策奖（The Pulitzer Prizes）,19729209,381,新闻,19551086
普利策奖（The Pulitzer Prizes）,19729209,381,奖项,19705568
新闻业务,19554723,774,新闻,19551086
于欢案,20076782,5791,新闻,19551086
于欢案,20076782,5791,犯罪,19571583
于欢案,20076782,5791,刑事案件,19641605
于欢案,20076782,5791,聊城,19845304
时事新闻,19605356,19800,新闻,19551086
科技新闻,19575710,852,新闻,19551086
科技新闻,19575710,852,科技媒体,19552494
餐饮管理,19697041,13707,管理,19553265
餐饮管理,19697041,13707,餐饮,19557025
订餐,19633583,105,本地生活服务,20017836
订餐,19633583,105,餐饮,19557025
汽车租赁,19578592,462,租赁,19638755
房屋租赁,19645029,1055,租赁,19638755
房屋租赁,19645029,1055,房产,19555559
金融租赁,19658232,2407,租赁,19638755
金融租赁,19658232,2407,金融服务,19625068
金融租赁,19658232,2407,融资租赁,19638950
飞机租赁,19923288,229,租赁,19638755
融资租赁,19638950,17042,汽车金融,20042315
融资租赁,19638950,17042,租赁,19638755
融资租赁,19638950,17042,贷款,19640715
融资租赁,19638950,17042,融资,19552774
交大高金,20081580,49,上海交通大学,19575211
交大高金,20081580,49,上海,19550818
交大高金,20081580,49,金融业,19670476
